material_code,plant_id,time_bucket,week_bucket,date,demand_qty,uom,source_type,source_id,customer_id,project_id,priority,status,notes
FG-001,PLANT-01,2025-W12,2025-W12,2025-03-21,1154,pcs,SO,SO-2025-8520,CUST-002,,1,confirmed,
FG-002,PLANT-01,2025-W12,2025-W12,2025-03-21,300,pcs,SO,SO-2025-6382,CUST-003,,1,confirmed,
FG-003,PLANT-02,2025-W12,2025-W12,2025-03-21,2101,pcs,forecast,FORECAST-2025-5496,,,2,confirmed,
FG-004,PLANT-01,2025-W12,2025-W12,2025-03-21,122,pcs,forecast,FORECAST-2025-6409,,,2,confirmed,
FG-005,PLANT-02,2025-W12,2025-W12,2025-03-21,476,pcs,SO,SO-2025-1054,CUST-004,,3,confirmed,
FG-001,PLANT-01,2025-W12,2025-W12,2025-03-22,542,pcs,SO,SO-2025-9789,CUST-004,,1,confirmed,
FG-002,PLANT-01,2025-W12,2025-W12,2025-03-22,134,pcs,SO,SO-2025-7356,CUST-001,,1,confirmed,
FG-003,PLANT-02,2025-W12,2025-W12,2025-03-22,1087,pcs,SO,SO-2025-8221,CUST-004,,1,confirmed,
FG-004,PLANT-01,2025-W12,2025-W12,2025-03-22,76,pcs,SO,SO-2025-7432,CUST-001,,2,confirmed,
FG-005,PLANT-02,2025-W12,2025-W12,2025-03-22,157,pcs,SO,SO-2025-6802,CUST-012,,1,confirmed,
FG-001,PLANT-01,2025-W12,2025-W12,2025-03-23,324,pcs,forecast,FORECAST-2025-8905,,,1,confirmed,
FG-002,PLANT-01,2025-W12,2025-W12,2025-03-23,129,pcs,forecast,FORECAST-2025-8759,,,1,confirmed,
FG-003,PLANT-02,2025-W12,2025-W12,2025-03-23,554,pcs,manual,MANUAL-2025-1842,,,1,confirmed,
FG-004,PLANT-01,2025-W12,2025-W12,2025-03-23,83,pcs,SO,SO-2025-9221,CUST-004,,1,confirmed,
FG-005,PLANT-02,2025-W12,2025-W12,2025-03-23,321,pcs,SO,SO-2025-2286,CUST-003,,2,confirmed,
FG-001,PLANT-01,2025-W13,2025-W13,2025-03-24,1426,pcs,SO,SO-2025-7009,CUST-015,,2,confirmed,
FG-002,PLANT-01,2025-W13,2025-W13,2025-03-24,0,pcs,forecast,FORECAST-2025-1714,,,1,confirmed,
FG-003,PLANT-02,2025-W13,2025-W13,2025-03-24,2390,pcs,SO,SO-2025-2625,CUST-005,,2,confirmed,
FG-004,PLANT-01,2025-W13,2025-W13,2025-03-24,209,pcs,forecast,FORECAST-2025-5970,,,1,confirmed,
FG-005,PLANT-02,2025-W13,2025-W13,2025-03-24,660,pcs,SO,SO-2025-7256,CUST-003,,1,confirmed,
FG-001,PLANT-01,2025-W13,2025-W13,2025-03-25,1299,pcs,SO,SO-2025-8769,CUST-015,,1,confirmed,
FG-002,PLANT-01,2025-W13,2025-W13,2025-03-25,363,pcs,SO,SO-2025-4158,CUST-003,,2,confirmed,
FG-003,PLANT-02,2025-W13,2025-W13,2025-03-25,1878,pcs,forecast,FORECAST-2025-6393,,,3,confirmed,
FG-004,PLANT-01,2025-W13,2025-W13,2025-03-25,158,pcs,SO,SO-2025-8499,CUST-002,,1,confirmed,
FG-005,PLANT-02,2025-W13,2025-W13,2025-03-25,0,pcs,forecast,FORECAST-2025-7412,,,1,confirmed,
FG-001,PLANT-01,2025-W13,2025-W13,2025-03-26,1235,pcs,SO,SO-2025-6524,CUST-005,,3,confirmed,
FG-002,PLANT-01,2025-W13,2025-W13,2025-03-26,335,pcs,manual,MANUAL-2025-6505,,,1,confirmed,
FG-003,PLANT-02,2025-W13,2025-W13,2025-03-26,2187,pcs,forecast,FORECAST-2025-8462,,,1,confirmed,
FG-004,PLANT-01,2025-W13,2025-W13,2025-03-26,171,pcs,forecast,FORECAST-2025-7584,,,1,confirmed,
FG-005,PLANT-02,2025-W13,2025-W13,2025-03-26,582,pcs,SO,SO-2025-5813,CUST-002,,1,confirmed,
FG-001,PLANT-01,2025-W13,2025-W13,2025-03-27,1262,pcs,SO,SO-2025-3579,CUST-004,,1,confirmed,
FG-002,PLANT-01,2025-W13,2025-W13,2025-03-27,335,pcs,forecast,FORECAST-2025-9772,,,3,confirmed,
FG-003,PLANT-02,2025-W13,2025-W13,2025-03-27,2410,pcs,SO,SO-2025-1777,CUST-004,,1,confirmed,
FG-004,PLANT-01,2025-W13,2025-W13,2025-03-27,180,pcs,SO,SO-2025-2486,CUST-001,,1,confirmed,
FG-005,PLANT-02,2025-W13,2025-W13,2025-03-27,628,pcs,SO,SO-2025-3615,CUST-005,,3,confirmed,
FG-001,PLANT-01,2025-W13,2025-W13,2025-03-28,1115,pcs,forecast,FORECAST-2025-4916,,,3,confirmed,
FG-002,PLANT-01,2025-W13,2025-W13,2025-03-28,292,pcs,manual,MANUAL-2025-6869,,,1,confirmed,
FG-003,PLANT-02,2025-W13,2025-W13,2025-03-28,2098,pcs,manual,MANUAL-2025-7486,,,2,confirmed,
FG-004,PLANT-01,2025-W13,2025-W13,2025-03-28,154,pcs,SO,SO-2025-4166,CUST-002,,1,confirmed,
FG-005,PLANT-02,2025-W13,2025-W13,2025-03-28,584,pcs,forecast,FORECAST-2025-4941,,,2,confirmed,
FG-001,PLANT-01,2025-W13,2025-W13,2025-03-29,351,pcs,SO,SO-2025-2804,CUST-005,,1,confirmed,
FG-002,PLANT-01,2025-W13,2025-W13,2025-03-29,173,pcs,forecast,FORECAST-2025-7986,,,1,confirmed,
FG-003,PLANT-02,2025-W13,2025-W13,2025-03-29,1050,pcs,manual,MANUAL-2025-9173,,,3,confirmed,
FG-004,PLANT-01,2025-W13,2025-W13,2025-03-29,94,pcs,manual,MANUAL-2025-1979,,,1,confirmed,
FG-005,PLANT-02,2025-W13,2025-W13,2025-03-29,325,pcs,SO,SO-2025-2311,CUST-004,,2,confirmed,
FG-001,PLANT-01,2025-W13,2025-W13,2025-03-30,271,pcs,SO,SO-2025-9327,CUST-001,,2,confirmed,
FG-002,PLANT-01,2025-W13,2025-W13,2025-03-30,167,pcs,SO,SO-2025-6115,CUST-002,,2,confirmed,
FG-003,PLANT-02,2025-W13,2025-W13,2025-03-30,444,pcs,SO,SO-2025-7515,CUST-001,,3,confirmed,
FG-004,PLANT-01,2025-W13,2025-W13,2025-03-30,49,pcs,forecast,FORECAST-2025-4342,,,3,confirmed,
FG-005,PLANT-02,2025-W13,2025-W13,2025-03-30,175,pcs,manual,MANUAL-2025-3764,,,1,confirmed,
FG-001,PLANT-01,2025-W14,2025-W14,2025-03-31,1376,pcs,SO,SO-2025-9685,CUST-010,,1,confirmed,
FG-002,PLANT-01,2025-W14,2025-W14,2025-03-31,327,pcs,SO,SO-2025-3982,CUST-004,,1,confirmed,
FG-003,PLANT-02,2025-W14,2025-W14,2025-03-31,2259,pcs,SO,SO-2025-4902,CUST-004,,1,confirmed,
FG-004,PLANT-01,2025-W14,2025-W14,2025-03-31,175,pcs,SO,SO-2025-7737,CUST-003,,1,confirmed,
FG-005,PLANT-02,2025-W14,2025-W14,2025-03-31,500,pcs,SO,SO-2025-5227,CUST-004,,1,confirmed,
FG-001,PLANT-01,2025-W14,2025-W14,2025-04-01,1312,pcs,SO,SO-2025-9646,CUST-001,,2,confirmed,
FG-002,PLANT-01,2025-W14,2025-W14,2025-04-01,339,pcs,SO,SO-2025-2955,CUST-003,,2,confirmed,
FG-003,PLANT-02,2025-W14,2025-W14,2025-04-01,2163,pcs,forecast,FORECAST-2025-6152,,,1,confirmed,
FG-004,PLANT-01,2025-W14,2025-W14,2025-04-01,192,pcs,forecast,FORECAST-2025-7622,,,1,confirmed,
FG-005,PLANT-02,2025-W14,2025-W14,2025-04-01,718,pcs,manual,MANUAL-2025-3973,,,1,confirmed,
FG-001,PLANT-01,2025-W14,2025-W14,2025-04-02,1350,pcs,forecast,FORECAST-2025-8399,,,1,confirmed,
FG-002,PLANT-01,2025-W14,2025-W14,2025-04-02,313,pcs,SO,SO-2025-1558,CUST-001,,1,confirmed,
FG-003,PLANT-02,2025-W14,2025-W14,2025-04-02,2151,pcs,forecast,FORECAST-2025-3339,,,1,confirmed,
FG-004,PLANT-01,2025-W14,2025-W14,2025-04-02,194,pcs,SO,SO-2025-7923,CUST-002,,2,confirmed,
FG-005,PLANT-02,2025-W14,2025-W14,2025-04-02,463,pcs,SO,SO-2025-9112,CUST-004,,2,confirmed,
FG-001,PLANT-01,2025-W14,2025-W14,2025-04-03,1367,pcs,SO,SO-2025-7517,CUST-002,,3,confirmed,
FG-002,PLANT-01,2025-W14,2025-W14,2025-04-03,315,pcs,SO,SO-2025-4025,CUST-003,,2,confirmed,
FG-003,PLANT-02,2025-W14,2025-W14,2025-04-03,2431,pcs,forecast,FORECAST-2025-2205,,,1,confirmed,
FG-004,PLANT-01,2025-W14,2025-W14,2025-04-03,216,pcs,manual,MANUAL-2025-1867,,,2,confirmed,
FG-005,PLANT-02,2025-W14,2025-W14,2025-04-03,618,pcs,forecast,FORECAST-2025-7030,,,3,confirmed,
FG-001,PLANT-01,2025-W14,2025-W14,2025-04-04,1187,pcs,forecast,FORECAST-2025-2421,,,2,confirmed,
FG-002,PLANT-01,2025-W14,2025-W14,2025-04-04,305,pcs,SO,SO-2025-5761,CUST-004,,2,confirmed,
FG-003,PLANT-02,2025-W14,2025-W14,2025-04-04,1635,pcs,SO,SO-2025-9870,CUST-001,,1,confirmed,
FG-004,PLANT-01,2025-W14,2025-W14,2025-04-04,0,pcs,forecast,FORECAST-2025-8209,,,1,confirmed,
FG-005,PLANT-02,2025-W14,2025-W14,2025-04-04,550,pcs,SO,SO-2025-7822,CUST-003,,2,confirmed,
FG-001,PLANT-01,2025-W14,2025-W14,2025-04-05,618,pcs,manual,MANUAL-2025-5034,,,3,confirmed,
FG-002,PLANT-01,2025-W14,2025-W14,2025-04-05,197,pcs,SO,SO-2025-7958,CUST-001,,1,confirmed,
FG-003,PLANT-02,2025-W14,2025-W14,2025-04-05,988,pcs,forecast,FORECAST-2025-6053,,,3,confirmed,
FG-004,PLANT-01,2025-W14,2025-W14,2025-04-05,100,pcs,SO,SO-2025-5322,CUST-002,,1,confirmed,
FG-005,PLANT-02,2025-W14,2025-W14,2025-04-05,266,pcs,manual,MANUAL-2025-3976,,,2,confirmed,
FG-001,PLANT-01,2025-W14,2025-W14,2025-04-06,414,pcs,manual,MANUAL-2025-4741,,,2,confirmed,
FG-002,PLANT-01,2025-W14,2025-W14,2025-04-06,168,pcs,SO,SO-2025-1169,CUST-001,,1,confirmed,
FG-003,PLANT-02,2025-W14,2025-W14,2025-04-06,793,pcs,forecast,FORECAST-2025-4657,,,1,confirmed,
FG-004,PLANT-01,2025-W14,2025-W14,2025-04-06,51,pcs,forecast,FORECAST-2025-6378,,,1,confirmed,
FG-005,PLANT-02,2025-W14,2025-W14,2025-04-06,378,pcs,SO,SO-2025-2544,CUST-002,,1,confirmed,
FG-001,PLANT-01,2025-W15,2025-W15,2025-04-07,1360,pcs,SO,SO-2025-7622,CUST-004,,1,confirmed,
FG-002,PLANT-01,2025-W15,2025-W15,2025-04-07,312,pcs,manual,MANUAL-2025-3124,,,1,confirmed,
FG-003,PLANT-02,2025-W15,2025-W15,2025-04-07,2043,pcs,SO,SO-2025-6824,CUST-008,,2,confirmed,
FG-004,PLANT-01,2025-W15,2025-W15,2025-04-07,202,pcs,SO,SO-2025-4287,CUST-003,,1,confirmed,
FG-005,PLANT-02,2025-W15,2025-W15,2025-04-07,662,pcs,SO,SO-2025-4712,CUST-001,,1,confirmed,
FG-001,PLANT-01,2025-W15,2025-W15,2025-04-08,1437,pcs,SO,SO-2025-8400,CUST-002,,2,confirmed,
FG-002,PLANT-01,2025-W15,2025-W15,2025-04-08,333,pcs,SO,SO-2025-2346,CUST-002,,2,confirmed,
FG-003,PLANT-02,2025-W15,2025-W15,2025-04-08,2687,pcs,SO,SO-2025-7405,CUST-007,,2,confirmed,
FG-004,PLANT-01,2025-W15,2025-W15,2025-04-08,218,pcs,forecast,FORECAST-2025-3259,,,1,confirmed,
FG-005,PLANT-02,2025-W15,2025-W15,2025-04-08,766,pcs,SO,SO-2025-3259,CUST-003,,1,confirmed,
FG-001,PLANT-01,2025-W15,2025-W15,2025-04-09,1151,pcs,manual,MANUAL-2025-7331,,,1,confirmed,
FG-002,PLANT-01,2025-W15,2025-W15,2025-04-09,225,pcs,SO,SO-2025-3621,CUST-010,,2,confirmed,
FG-003,PLANT-02,2025-W15,2025-W15,2025-04-09,2044,pcs,SO,SO-2025-3367,CUST-011,,1,confirmed,
FG-004,PLANT-01,2025-W15,2025-W15,2025-04-09,146,pcs,SO,SO-2025-1507,CUST-003,,3,confirmed,
FG-005,PLANT-02,2025-W15,2025-W15,2025-04-09,765,pcs,forecast,FORECAST-2025-9885,,,1,confirmed,
FG-001,PLANT-01,2025-W15,2025-W15,2025-04-10,4002,pcs,SO,SO-2025-8662,CUST-004,,1,confirmed,
FG-002,PLANT-01,2025-W15,2025-W15,2025-04-10,360,pcs,SO,SO-2025-7890,CUST-003,,2,confirmed,
FG-003,PLANT-02,2025-W15,2025-W15,2025-04-10,1669,pcs,SO,SO-2025-2229,CUST-003,,2,confirmed,
FG-004,PLANT-01,2025-W15,2025-W15,2025-04-10,205,pcs,SO,SO-2025-7330,CUST-003,,3,confirmed,
FG-005,PLANT-02,2025-W15,2025-W15,2025-04-10,725,pcs,forecast,FORECAST-2025-5025,,,1,confirmed,
FG-001,PLANT-01,2025-W15,2025-W15,2025-04-11,937,pcs,SO,SO-2025-1215,CUST-002,,2,confirmed,
FG-002,PLANT-01,2025-W15,2025-W15,2025-04-11,287,pcs,forecast,FORECAST-2025-9205,,,1,confirmed,
FG-003,PLANT-02,2025-W15,2025-W15,2025-04-11,1893,pcs,SO,SO-2025-7917,CUST-003,,2,confirmed,
FG-004,PLANT-01,2025-W15,2025-W15,2025-04-11,153,pcs,manual,MANUAL-2025-6286,,,3,confirmed,
FG-005,PLANT-02,2025-W15,2025-W15,2025-04-11,638,pcs,SO,SO-2025-2193,CUST-002,,1,confirmed,
FG-001,PLANT-01,2025-W15,2025-W15,2025-04-12,348,pcs,SO,SO-2025-5207,CUST-004,,3,confirmed,
FG-002,PLANT-01,2025-W15,2025-W15,2025-04-12,194,pcs,SO,SO-2025-7014,CUST-001,,2,confirmed,
FG-003,PLANT-02,2025-W15,2025-W15,2025-04-12,873,pcs,SO,SO-2025-6316,CUST-003,,2,confirmed,
FG-004,PLANT-01,2025-W15,2025-W15,2025-04-12,0,pcs,forecast,FORECAST-2025-8644,,,3,confirmed,
FG-005,PLANT-02,2025-W15,2025-W15,2025-04-12,328,pcs,SO,SO-2025-7932,CUST-006,,1,confirmed,
FG-001,PLANT-01,2025-W15,2025-W15,2025-04-13,340,pcs,forecast,FORECAST-2025-1855,,,1,confirmed,
FG-002,PLANT-01,2025-W15,2025-W15,2025-04-13,204,pcs,forecast,FORECAST-2025-6074,,,1,confirmed,
FG-003,PLANT-02,2025-W15,2025-W15,2025-04-13,1600,pcs,SO,SO-2025-8413,CUST-017,,1,confirmed,
FG-004,PLANT-01,2025-W15,2025-W15,2025-04-13,70,pcs,SO,SO-2025-4281,CUST-004,,3,confirmed,
FG-005,PLANT-02,2025-W15,2025-W15,2025-04-13,366,pcs,SO,SO-2025-6265,CUST-016,,1,confirmed,
FG-001,PLANT-01,2025-W16,2025-W16,2025-04-14,1413,pcs,SO,SO-2025-2333,CUST-004,,1,confirmed,
FG-002,PLANT-01,2025-W16,2025-W16,2025-04-14,329,pcs,SO,SO-2025-5153,CUST-001,,1,confirmed,
FG-003,PLANT-02,2025-W16,2025-W16,2025-04-14,2441,pcs,SO,SO-2025-7999,CUST-001,,3,confirmed,
FG-004,PLANT-01,2025-W16,2025-W16,2025-04-14,252,pcs,SO,SO-2025-2545,CUST-011,,1,confirmed,
FG-005,PLANT-02,2025-W16,2025-W16,2025-04-14,822,pcs,SO,SO-2025-3947,CUST-010,,1,confirmed,
FG-001,PLANT-01,2025-W16,2025-W16,2025-04-15,1418,pcs,SO,SO-2025-4718,CUST-004,,3,confirmed,
FG-002,PLANT-01,2025-W16,2025-W16,2025-04-15,334,pcs,SO,SO-2025-5327,CUST-017,,3,confirmed,
FG-003,PLANT-02,2025-W16,2025-W16,2025-04-15,1888,pcs,SO,SO-2025-2615,CUST-004,,1,confirmed,
FG-004,PLANT-01,2025-W16,2025-W16,2025-04-15,181,pcs,SO,SO-2025-1336,CUST-003,,1,confirmed,
FG-005,PLANT-02,2025-W16,2025-W16,2025-04-15,670,pcs,SO,SO-2025-2811,CUST-001,,1,confirmed,
FG-001,PLANT-01,2025-W16,2025-W16,2025-04-16,3509,pcs,manual,MANUAL-2025-9232,,,2,confirmed,
FG-002,PLANT-01,2025-W16,2025-W16,2025-04-16,297,pcs,SO,SO-2025-3961,CUST-003,,1,confirmed,
FG-003,PLANT-02,2025-W16,2025-W16,2025-04-16,2018,pcs,manual,MANUAL-2025-4607,,,1,confirmed,
FG-004,PLANT-01,2025-W16,2025-W16,2025-04-16,204,pcs,SO,SO-2025-5474,CUST-010,,2,confirmed,
FG-005,PLANT-02,2025-W16,2025-W16,2025-04-16,2117,pcs,SO,SO-2025-3113,CUST-002,,2,confirmed,
FG-001,PLANT-01,2025-W16,2025-W16,2025-04-17,1192,pcs,SO,SO-2025-8527,CUST-016,,2,confirmed,
FG-002,PLANT-01,2025-W16,2025-W16,2025-04-17,0,pcs,forecast,FORECAST-2025-7231,,,1,confirmed,
FG-003,PLANT-02,2025-W16,2025-W16,2025-04-17,2143,pcs,SO,SO-2025-1308,CUST-002,,1,confirmed,
FG-004,PLANT-01,2025-W16,2025-W16,2025-04-17,226,pcs,SO,SO-2025-5377,CUST-002,,1,confirmed,
FG-005,PLANT-02,2025-W16,2025-W16,2025-04-17,623,pcs,SO,SO-2025-4317,CUST-002,,1,confirmed,
FG-001,PLANT-01,2025-W16,2025-W16,2025-04-18,1262,pcs,SO,SO-2025-2594,CUST-002,,2,confirmed,
FG-002,PLANT-01,2025-W16,2025-W16,2025-04-18,277,pcs,manual,MANUAL-2025-6971,,,1,confirmed,
FG-003,PLANT-02,2025-W16,2025-W16,2025-04-18,1745,pcs,SO,SO-2025-5771,CUST-004,,2,confirmed,
FG-004,PLANT-01,2025-W16,2025-W16,2025-04-18,0,pcs,forecast,FORECAST-2025-5460,,,1,confirmed,
FG-005,PLANT-02,2025-W16,2025-W16,2025-04-18,695,pcs,forecast,FORECAST-2025-9311,,,1,confirmed,
FG-001,PLANT-01,2025-W16,2025-W16,2025-04-19,606,pcs,SO,SO-2025-2705,CUST-001,,1,confirmed,
FG-002,PLANT-01,2025-W16,2025-W16,2025-04-19,121,pcs,SO,SO-2025-2316,CUST-003,,1,confirmed,
FG-003,PLANT-02,2025-W16,2025-W16,2025-04-19,1098,pcs,SO,SO-2025-9876,CUST-004,,2,confirmed,
FG-004,PLANT-01,2025-W16,2025-W16,2025-04-19,79,pcs,manual,MANUAL-2025-6106,,,1,confirmed,
FG-005,PLANT-02,2025-W16,2025-W16,2025-04-19,412,pcs,manual,MANUAL-2025-3337,,,1,confirmed,
FG-001,PLANT-01,2025-W16,2025-W16,2025-04-20,450,pcs,SO,SO-2025-1707,CUST-001,,1,confirmed,
FG-002,PLANT-01,2025-W16,2025-W16,2025-04-20,209,pcs,manual,MANUAL-2025-5509,,,1,confirmed,
FG-003,PLANT-02,2025-W16,2025-W16,2025-04-20,444,pcs,SO,SO-2025-6483,CUST-018,,1,confirmed,
FG-004,PLANT-01,2025-W16,2025-W16,2025-04-20,0,pcs,forecast,FORECAST-2025-2833,,,1,confirmed,
FG-005,PLANT-02,2025-W16,2025-W16,2025-04-20,209,pcs,SO,SO-2025-8376,CUST-016,,2,confirmed,
FG-001,PLANT-01,2025-W17,2025-W17,2025-04-21,1567,pcs,forecast,FORECAST-2025-7097,,,1,confirmed,
FG-002,PLANT-01,2025-W17,2025-W17,2025-04-21,344,pcs,forecast,FORECAST-2025-8908,,,1,confirmed,
FG-003,PLANT-02,2025-W17,2025-W17,2025-04-21,2076,pcs,SO,SO-2025-1616,CUST-020,,3,confirmed,
FG-004,PLANT-01,2025-W17,2025-W17,2025-04-21,200,pcs,forecast,FORECAST-2025-8881,,,1,confirmed,
FG-005,PLANT-02,2025-W17,2025-W17,2025-04-21,771,pcs,SO,SO-2025-1973,CUST-001,,1,confirmed,
FG-001,PLANT-01,2025-W17,2025-W17,2025-04-22,1217,pcs,SO,SO-2025-6768,CUST-008,,1,confirmed,
FG-002,PLANT-01,2025-W17,2025-W17,2025-04-22,328,pcs,SO,SO-2025-5689,CUST-004,,1,confirmed,
FG-003,PLANT-02,2025-W17,2025-W17,2025-04-22,1986,pcs,SO,SO-2025-6555,CUST-004,,2,confirmed,
FG-004,PLANT-01,2025-W17,2025-W17,2025-04-22,190,pcs,forecast,FORECAST-2025-6138,,,2,confirmed,
FG-005,PLANT-02,2025-W17,2025-W17,2025-04-22,549,pcs,SO,SO-2025-1712,CUST-001,,1,confirmed,
FG-001,PLANT-01,2025-W17,2025-W17,2025-04-23,1250,pcs,SO,SO-2025-7085,CUST-001,,3,confirmed,
FG-002,PLANT-01,2025-W17,2025-W17,2025-04-23,358,pcs,SO,SO-2025-9508,CUST-002,,1,confirmed,
FG-003,PLANT-02,2025-W17,2025-W17,2025-04-23,1675,pcs,forecast,FORECAST-2025-7863,,,1,confirmed,
FG-004,PLANT-01,2025-W17,2025-W17,2025-04-23,244,pcs,SO,SO-2025-5512,CUST-002,,1,confirmed,
FG-005,PLANT-02,2025-W17,2025-W17,2025-04-23,715,pcs,SO,SO-2025-6379,CUST-002,,2,confirmed,
FG-001,PLANT-01,2025-W17,2025-W17,2025-04-24,1190,pcs,manual,MANUAL-2025-8941,,,1,confirmed,
FG-002,PLANT-01,2025-W17,2025-W17,2025-04-24,313,pcs,SO,SO-2025-2439,CUST-002,,1,confirmed,
FG-003,PLANT-02,2025-W17,2025-W17,2025-04-24,1628,pcs,SO,SO-2025-4789,CUST-014,,1,confirmed,
FG-004,PLANT-01,2025-W17,2025-W17,2025-04-24,161,pcs,SO,SO-2025-2296,CUST-001,,1,confirmed,
FG-005,PLANT-02,2025-W17,2025-W17,2025-04-24,541,pcs,SO,SO-2025-1549,CUST-001,,1,confirmed,
FG-001,PLANT-01,2025-W17,2025-W17,2025-04-25,1180,pcs,SO,SO-2025-4738,CUST-003,,2,confirmed,
FG-002,PLANT-01,2025-W17,2025-W17,2025-04-25,293,pcs,manual,MANUAL-2025-6028,,,3,confirmed,
FG-003,PLANT-02,2025-W17,2025-W17,2025-04-25,2073,pcs,forecast,FORECAST-2025-4653,,,1,confirmed,
FG-004,PLANT-01,2025-W17,2025-W17,2025-04-25,201,pcs,forecast,FORECAST-2025-8346,,,1,confirmed,
FG-005,PLANT-02,2025-W17,2025-W17,2025-04-25,734,pcs,SO,SO-2025-3626,CUST-019,,2,confirmed,
FG-001,PLANT-01,2025-W17,2025-W17,2025-04-26,404,pcs,SO,SO-2025-5833,CUST-015,,2,confirmed,
FG-002,PLANT-01,2025-W17,2025-W17,2025-04-26,136,pcs,SO,SO-2025-1194,CUST-002,,2,confirmed,
FG-003,PLANT-02,2025-W17,2025-W17,2025-04-26,427,pcs,SO,SO-2025-8987,CUST-012,,1,confirmed,
FG-004,PLANT-01,2025-W17,2025-W17,2025-04-26,52,pcs,forecast,FORECAST-2025-3830,,,2,confirmed,
FG-005,PLANT-02,2025-W17,2025-W17,2025-04-26,141,pcs,SO,SO-2025-4893,CUST-018,,3,confirmed,
FG-001,PLANT-01,2025-W17,2025-W17,2025-04-27,426,pcs,forecast,FORECAST-2025-7350,,,1,confirmed,
FG-002,PLANT-01,2025-W17,2025-W17,2025-04-27,139,pcs,SO,SO-2025-3790,CUST-002,,1,confirmed,
FG-003,PLANT-02,2025-W17,2025-W17,2025-04-27,570,pcs,forecast,FORECAST-2025-6333,,,3,confirmed,
FG-004,PLANT-01,2025-W17,2025-W17,2025-04-27,0,pcs,forecast,FORECAST-2025-2701,,,1,confirmed,
FG-005,PLANT-02,2025-W17,2025-W17,2025-04-27,486,pcs,SO,SO-2025-7039,CUST-001,,2,confirmed,
FG-001,PLANT-01,2025-W18,2025-W18,2025-04-28,1436,pcs,SO,SO-2025-3994,CUST-002,,1,confirmed,
FG-002,PLANT-01,2025-W18,2025-W18,2025-04-28,337,pcs,forecast,FORECAST-2025-4787,,,1,confirmed,
FG-003,PLANT-02,2025-W18,2025-W18,2025-04-28,1708,pcs,forecast,FORECAST-2025-1926,,,2,confirmed,
FG-004,PLANT-01,2025-W18,2025-W18,2025-04-28,188,pcs,manual,MANUAL-2025-1814,,,1,confirmed,
FG-005,PLANT-02,2025-W18,2025-W18,2025-04-28,574,pcs,SO,SO-2025-9866,CUST-017,,1,confirmed,
FG-001,PLANT-01,2025-W18,2025-W18,2025-04-29,1196,pcs,SO,SO-2025-4440,CUST-004,,1,confirmed,
FG-002,PLANT-01,2025-W18,2025-W18,2025-04-29,320,pcs,SO,SO-2025-6843,CUST-018,,2,confirmed,
FG-003,PLANT-02,2025-W18,2025-W18,2025-04-29,2001,pcs,forecast,FORECAST-2025-8133,,,1,confirmed,
FG-004,PLANT-01,2025-W18,2025-W18,2025-04-29,0,pcs,forecast,FORECAST-2025-2953,,,1,confirmed,
FG-005,PLANT-02,2025-W18,2025-W18,2025-04-29,671,pcs,SO,SO-2025-1992,CUST-003,,1,confirmed,
FG-001,PLANT-01,2025-W18,2025-W18,2025-04-30,1283,pcs,SO,SO-2025-4980,CUST-002,,1,confirmed,
FG-002,PLANT-01,2025-W18,2025-W18,2025-04-30,361,pcs,manual,MANUAL-2025-9559,,,3,confirmed,
FG-003,PLANT-02,2025-W18,2025-W18,2025-04-30,2054,pcs,manual,MANUAL-2025-3037,,,3,confirmed,
FG-004,PLANT-01,2025-W18,2025-W18,2025-04-30,573,pcs,SO,SO-2025-8507,CUST-001,,1,confirmed,
FG-005,PLANT-02,2025-W18,2025-W18,2025-04-30,549,pcs,SO,SO-2025-7806,CUST-003,,1,confirmed,
FG-001,PLANT-01,2025-W18,2025-W18,2025-05-01,1043,pcs,SO,SO-2025-8028,CUST-011,,2,confirmed,
FG-002,PLANT-01,2025-W18,2025-W18,2025-05-01,312,pcs,SO,SO-2025-4454,CUST-003,,1,confirmed,
FG-003,PLANT-02,2025-W18,2025-W18,2025-05-01,4124,pcs,SO,SO-2025-9027,CUST-004,,1,confirmed,
FG-004,PLANT-01,2025-W18,2025-W18,2025-05-01,0,pcs,forecast,FORECAST-2025-8884,,,1,confirmed,
FG-005,PLANT-02,2025-W18,2025-W18,2025-05-01,594,pcs,SO,SO-2025-3492,CUST-002,,1,confirmed,
FG-001,PLANT-01,2025-W18,2025-W18,2025-05-02,1059,pcs,forecast,FORECAST-2025-4709,,,2,confirmed,
FG-002,PLANT-01,2025-W18,2025-W18,2025-05-02,252,pcs,SO,SO-2025-7653,CUST-004,,1,confirmed,
FG-003,PLANT-02,2025-W18,2025-W18,2025-05-02,1736,pcs,SO,SO-2025-5029,CUST-004,,3,confirmed,
FG-004,PLANT-01,2025-W18,2025-W18,2025-05-02,0,pcs,forecast,FORECAST-2025-7155,,,2,confirmed,
FG-005,PLANT-02,2025-W18,2025-W18,2025-05-02,585,pcs,SO,SO-2025-9219,CUST-002,,2,confirmed,
FG-001,PLANT-01,2025-W18,2025-W18,2025-05-03,662,pcs,SO,SO-2025-6088,CUST-001,,1,confirmed,
FG-002,PLANT-01,2025-W18,2025-W18,2025-05-03,221,pcs,SO,SO-2025-1553,CUST-004,,1,confirmed,
FG-003,PLANT-02,2025-W18,2025-W18,2025-05-03,1260,pcs,manual,MANUAL-2025-3653,,,2,confirmed,
